gene_symbol,feature_is_filtered,feature_name,feature_reference,feature_biotype
ENSG00000121766,FALSE,ZCCHC17,NCBITaxon:9606,gene
ENSG00000121769,FALSE,FABP3,NCBITaxon:9606,gene
ENSG00000121774,FALSE,KHDRBS1,NCBITaxon:9606,gene
ENSG00000121775,FALSE,TMEM39B,NCBITaxon:9606,gene
ENSG00000121797,FALSE,CCRL2,NCBITaxon:9606,gene
ENSG00000121807,FALSE,CCR2,NCBITaxon:9606,gene
ENSG00000121851,FALSE,POLR3GL,NCBITaxon:9606,gene
ENSG00000121853,FALSE,GHSR,NCBITaxon:9606,gene
ENSG00000121858,FALSE,TNFSF10,NCBITaxon:9606,gene
ENSG00000121864,FALSE,ZNF639,NCBITaxon:9606,gene
ENSG00000121871,FALSE,SLITRK3,NCBITaxon:9606,gene
ENSG00000121879,FALSE,PIK3CA,NCBITaxon:9606,gene
ENSG00000121892,FALSE,PDS5A,NCBITaxon:9606,gene
ENSG00000121895,FALSE,TMEM156,NCBITaxon:9606,gene
ENSG00000121897,FALSE,LIAS,NCBITaxon:9606,gene
ENSG00000121898,FALSE,CPXM2,NCBITaxon:9606,gene
ENSG00000121900,FALSE,TMEM54,NCBITaxon:9606,gene
ENSG00000121903,FALSE,ZSCAN20,NCBITaxon:9606,gene
ENSG00000121904,FALSE,CSMD2,NCBITaxon:9606,gene
ENSG00000121905,FALSE,HPCA,NCBITaxon:9606,gene
ENSG00000121931,FALSE,LRIF1,NCBITaxon:9606,gene
ENSG00000121933,FALSE,TMIGD3,NCBITaxon:9606,gene
ENSG00000121940,FALSE,CLCC1,NCBITaxon:9606,gene
ENSG00000121957,FALSE,GPSM2,NCBITaxon:9606,gene
ENSG00000121964,FALSE,GTDC1,NCBITaxon:9606,gene
ENSG00000121966,FALSE,CXCR4,NCBITaxon:9606,gene
ENSG00000121988,FALSE,ZRANB3,NCBITaxon:9606,gene
ENSG00000121989,FALSE,ACVR2A,NCBITaxon:9606,gene
ENSG00000122008,FALSE,POLK,NCBITaxon:9606,gene
ENSG00000122012,FALSE,SV2C,NCBITaxon:9606,gene
ENSG00000122025,FALSE,FLT3,NCBITaxon:9606,gene
ENSG00000122026,FALSE,RPL21,NCBITaxon:9606,gene
ENSG00000122033,FALSE,MTIF3,NCBITaxon:9606,gene
ENSG00000122034,FALSE,GTF3A,NCBITaxon:9606,gene
ENSG00000122035,FALSE,RASL11A,NCBITaxon:9606,gene
ENSG00000122042,FALSE,UBL3,NCBITaxon:9606,gene
ENSG00000122043,FALSE,LINC00544,NCBITaxon:9606,gene
ENSG00000122068,FALSE,FYTTD1,NCBITaxon:9606,gene
ENSG00000122085,FALSE,MTERF4,NCBITaxon:9606,gene
ENSG00000122121,FALSE,XPNPEP2,NCBITaxon:9606,gene
ENSG00000122122,FALSE,SASH3,NCBITaxon:9606,gene
ENSG00000122126,FALSE,OCRL,NCBITaxon:9606,gene
ENSG00000122133,FALSE,PAEP,NCBITaxon:9606,gene
ENSG00000122136,FALSE,OBP2A,NCBITaxon:9606,gene
ENSG00000122140,FALSE,MRPS2,NCBITaxon:9606,gene
ENSG00000122145,FALSE,TBX22,NCBITaxon:9606,gene
ENSG00000122176,FALSE,FMOD,NCBITaxon:9606,gene
ENSG00000122180,FALSE,MYOG,NCBITaxon:9606,gene
ENSG00000122188,FALSE,LAX1,NCBITaxon:9606,gene
ENSG00000122194,FALSE,PLG,NCBITaxon:9606,gene
ENSG00000122203,FALSE,KIAA1191,NCBITaxon:9606,gene
ENSG00000122218,FALSE,COPA,NCBITaxon:9606,gene
ENSG00000122223,FALSE,CD244,NCBITaxon:9606,gene
ENSG00000122224,FALSE,LY9,NCBITaxon:9606,gene
ENSG00000122254,FALSE,HS3ST2,NCBITaxon:9606,gene
ENSG00000122257,FALSE,RBBP6,NCBITaxon:9606,gene
ENSG00000122299,FALSE,ZC3H7A,NCBITaxon:9606,gene
ENSG00000122304,FALSE,PRM2,NCBITaxon:9606,gene
ENSG00000122335,FALSE,SERAC1,NCBITaxon:9606,gene
ENSG00000122359,FALSE,ANXA11,NCBITaxon:9606,gene
ENSG00000122367,FALSE,LDB3,NCBITaxon:9606,gene
ENSG00000122375,FALSE,OPN4,NCBITaxon:9606,gene
ENSG00000122376,FALSE,SHLD2,NCBITaxon:9606,gene
ENSG00000122378,FALSE,PRXL2A,NCBITaxon:9606,gene
ENSG00000122386,FALSE,ZNF205,NCBITaxon:9606,gene
ENSG00000122390,FALSE,"NAA60",NCBITaxon:9606,gene
ENSG00000122406,FALSE,RPL5,NCBITaxon:9606,gene
ENSG00000122417,FALSE,ODF2L,NCBITaxon:9606,gene
ENSG00000122420,FALSE,PTGFR,NCBITaxon:9606,gene
ENSG00000122432,FALSE,SPATA1,NCBITaxon:9606,gene
ENSG00000122435,FALSE,TRMT13,NCBITaxon:9606,gene
ENSG00000122477,FALSE,LRRC39,NCBITaxon:9606,gene
ENSG00000122481,FALSE,RWDD3,NCBITaxon:9606,gene
ENSG00000122482,FALSE,ZNF644,NCBITaxon:9606,gene
ENSG00000122483,FALSE,CCDC18,NCBITaxon:9606,gene
ENSG00000122484,FALSE,RPAP2,NCBITaxon:9606,gene
ENSG00000122490,FALSE,SLC66A2,NCBITaxon:9606,gene
ENSG00000122507,FALSE,BBS9,NCBITaxon:9606,gene
ENSG00000122512,FALSE,PMS2,NCBITaxon:9606,gene
ENSG00000122515,FALSE,ZMIZ2,NCBITaxon:9606,gene
ENSG00000122543,FALSE,OCM,NCBITaxon:9606,gene
ENSG00000122545,FALSE,SEPTIN7,NCBITaxon:9606,gene
ENSG00000122547,FALSE,EEPD1,NCBITaxon:9606,gene
ENSG00000122548,FALSE,KIAA0087,NCBITaxon:9606,gene
ENSG00000122550,FALSE,KLHL7,NCBITaxon:9606,gene
ENSG00000122557,FALSE,HERPUD2,NCBITaxon:9606,gene
ENSG00000122565,FALSE,CBX3,NCBITaxon:9606,gene
ENSG00000122566,FALSE,HNRNPA2B1,NCBITaxon:9606,gene
ENSG00000122574,FALSE,WIPF3,NCBITaxon:9606,gene
ENSG00000122584,FALSE,NXPH1,NCBITaxon:9606,gene
ENSG00000122585,FALSE,NPY,NCBITaxon:9606,gene
ENSG00000122591,FALSE,FAM126A,NCBITaxon:9606,gene
ENSG00000122592,FALSE,HOXA7,NCBITaxon:9606,gene
ENSG00000122641,FALSE,INHBA,NCBITaxon:9606,gene
ENSG00000122642,FALSE,FKBP9,NCBITaxon:9606,gene
ENSG00000122643,FALSE,NT5C3A,NCBITaxon:9606,gene
ENSG00000122644,FALSE,ARL4A,NCBITaxon:9606,gene
ENSG00000122674,FALSE,CCZ1,NCBITaxon:9606,gene
ENSG00000122678,FALSE,POLM,NCBITaxon:9606,gene
ENSG00000122679,FALSE,RAMP3,NCBITaxon:9606,gene
ENSG00000122687,FALSE,MRM2,NCBITaxon:9606,gene
ENSG00000122691,FALSE,TWIST1,NCBITaxon:9606,gene
ENSG00000122692,FALSE,SMU1,NCBITaxon:9606,gene
ENSG00000122694,FALSE,GLIPR2,NCBITaxon:9606,gene
ENSG00000122696,FALSE,SLC25A51,NCBITaxon:9606,gene
ENSG00000122705,FALSE,CLTA,NCBITaxon:9606,gene
ENSG00000122707,FALSE,RECK,NCBITaxon:9606,gene
ENSG00000122711,FALSE,SPINK4,NCBITaxon:9606,gene
ENSG00000122728,FALSE,TAF1L,NCBITaxon:9606,gene
ENSG00000122729,FALSE,ACO1,NCBITaxon:9606,gene
ENSG00000122733,FALSE,PHF24,NCBITaxon:9606,gene
ENSG00000122735,FALSE,DNAI1,NCBITaxon:9606,gene
ENSG00000122741,FALSE,DCAF10,NCBITaxon:9606,gene
ENSG00000122756,FALSE,CNTFR,NCBITaxon:9606,gene
ENSG00000122778,FALSE,KIAA1549,NCBITaxon:9606,gene
ENSG00000122779,FALSE,TRIM24,NCBITaxon:9606,gene
ENSG00000122783,FALSE,CYREN,NCBITaxon:9606,gene
ENSG00000122786,FALSE,CALD1,NCBITaxon:9606,gene
ENSG00000122787,FALSE,AKR1D1,NCBITaxon:9606,gene
ENSG00000122824,FALSE,NUDT10,NCBITaxon:9606,gene
ENSG00000122852,FALSE,SFTPA1,NCBITaxon:9606,gene
ENSG00000122859,FALSE,NEUROG3,NCBITaxon:9606,gene
ENSG00000122861,FALSE,PLAU,NCBITaxon:9606,gene
ENSG00000122862,FALSE,SRGN,NCBITaxon:9606,gene
ENSG00000122863,FALSE,CHST3,NCBITaxon:9606,gene
ENSG00000122870,FALSE,BICC1,NCBITaxon:9606,gene
ENSG00000122873,FALSE,CISD1,NCBITaxon:9606,gene
ENSG00000122877,FALSE,EGR2,NCBITaxon:9606,gene
ENSG00000122882,FALSE,ECD,NCBITaxon:9606,gene
ENSG00000122884,FALSE,P4HA1,NCBITaxon:9606,gene
ENSG00000122912,FALSE,SLC25A16,NCBITaxon:9606,gene
ENSG00000122952,FALSE,ZWINT,NCBITaxon:9606,gene
ENSG00000122958,FALSE,VPS26A,NCBITaxon:9606,gene
ENSG00000122965,FALSE,RBM19,NCBITaxon:9606,gene
ENSG00000122966,FALSE,CIT,NCBITaxon:9606,gene
ENSG00000122970,FALSE,IFT81,NCBITaxon:9606,gene
ENSG00000122971,FALSE,ACADS,NCBITaxon:9606,gene
ENSG00000122986,FALSE,HVCN1,NCBITaxon:9606,gene
ENSG00000123064,FALSE,DDX54,NCBITaxon:9606,gene
ENSG00000123066,FALSE,MED13L,NCBITaxon:9606,gene
ENSG00000123080,FALSE,CDKN2C,NCBITaxon:9606,gene
ENSG00000123091,FALSE,RNF11,NCBITaxon:9606,gene
ENSG00000123094,FALSE,RASSF8,NCBITaxon:9606,gene
ENSG00000123095,FALSE,BHLHE41,NCBITaxon:9606,gene
ENSG00000123096,FALSE,SSPN,NCBITaxon:9606,gene
ENSG00000123104,FALSE,ITPR2,NCBITaxon:9606,gene
ENSG00000123106,FALSE,CCDC91,NCBITaxon:9606,gene
ENSG00000123119,FALSE,NECAB1,NCBITaxon:9606,gene
ENSG00000123124,FALSE,WWP1,NCBITaxon:9606,gene
ENSG00000123130,FALSE,ACOT9,NCBITaxon:9606,gene
ENSG00000123131,FALSE,PRDX4,NCBITaxon:9606,gene
ENSG00000123136,FALSE,DDX39A,NCBITaxon:9606,gene
ENSG00000123143,FALSE,PKN1,NCBITaxon:9606,gene
ENSG00000123144,FALSE,TRIR,NCBITaxon:9606,gene
ENSG00000123146,FALSE,ADGRE5,NCBITaxon:9606,gene
ENSG00000123154,FALSE,WDR83,NCBITaxon:9606,gene
ENSG00000123159,FALSE,GIPC1,NCBITaxon:9606,gene
ENSG00000123165,FALSE,ACTRT1,NCBITaxon:9606,gene
ENSG00000123171,FALSE,CCDC70,NCBITaxon:9606,gene
ENSG00000123178,FALSE,SPRYD7,NCBITaxon:9606,gene
ENSG00000123179,FALSE,EBPL,NCBITaxon:9606,gene
ENSG00000123191,FALSE,ATP7B,NCBITaxon:9606,gene
ENSG00000123200,FALSE,ZC3H13,NCBITaxon:9606,gene
ENSG00000123213,FALSE,NLN,NCBITaxon:9606,gene
ENSG00000123219,FALSE,CENPK,NCBITaxon:9606,gene
ENSG00000123240,FALSE,OPTN,NCBITaxon:9606,gene
ENSG00000123243,FALSE,ITIH5,NCBITaxon:9606,gene
ENSG00000123268,FALSE,ATF1,NCBITaxon:9606,gene
ENSG00000123297,FALSE,TSFM,NCBITaxon:9606,gene
ENSG00000123307,FALSE,NEUROD4,NCBITaxon:9606,gene
ENSG00000123329,FALSE,ARHGAP9,NCBITaxon:9606,gene
ENSG00000123338,FALSE,NCKAP1L,NCBITaxon:9606,gene
ENSG00000123342,FALSE,MMP19,NCBITaxon:9606,gene
ENSG00000123349,FALSE,PFDN5,NCBITaxon:9606,gene
ENSG00000123352,FALSE,SPATS2,NCBITaxon:9606,gene
ENSG00000123353,FALSE,ORMDL2,NCBITaxon:9606,gene
ENSG00000123358,FALSE,NR4A1,NCBITaxon:9606,gene
ENSG00000123360,FALSE,PDE1B,NCBITaxon:9606,gene
ENSG00000123364,FALSE,HOXC13,NCBITaxon:9606,gene
ENSG00000123374,FALSE,CDK2,NCBITaxon:9606,gene
ENSG00000123384,FALSE,LRP1,NCBITaxon:9606,gene
ENSG00000123388,FALSE,HOXC11,NCBITaxon:9606,gene
ENSG00000123395,FALSE,ATG101,NCBITaxon:9606,gene
ENSG00000123405,FALSE,NFE2,NCBITaxon:9606,gene
ENSG00000123407,FALSE,HOXC12,NCBITaxon:9606,gene
ENSG00000123411,FALSE,IKZF4,NCBITaxon:9606,gene
ENSG00000123415,FALSE,SMUG1,NCBITaxon:9606,gene
ENSG00000123416,FALSE,TUBA1B,NCBITaxon:9606,gene
ENSG00000123427,FALSE,EEF1AKMT3,NCBITaxon:9606,gene
ENSG00000123444,FALSE,KBTBD4,NCBITaxon:9606,gene
ENSG00000123453,FALSE,SARDH,NCBITaxon:9606,gene
ENSG00000123454,FALSE,DBH,NCBITaxon:9606,gene
ENSG00000123472,FALSE,ATPAF1,NCBITaxon:9606,gene
ENSG00000123473,FALSE,STIL,NCBITaxon:9606,gene
ENSG00000123485,FALSE,HJURP,NCBITaxon:9606,gene
ENSG00000123496,FALSE,IL13RA2,NCBITaxon:9606,gene
ENSG00000123500,FALSE,COL10A1,NCBITaxon:9606,gene
ENSG00000123505,FALSE,AMD1,NCBITaxon:9606,gene
ENSG00000123545,FALSE,NDUFAF4,NCBITaxon:9606,gene
ENSG00000123552,FALSE,USP45,NCBITaxon:9606,gene
ENSG00000123560,FALSE,PLP1,NCBITaxon:9606,gene
ENSG00000123561,FALSE,SERPINA7,NCBITaxon:9606,gene
ENSG00000123562,FALSE,MORF4L2,NCBITaxon:9606,gene
ENSG00000123569,FALSE,H2BW1,NCBITaxon:9606,gene
ENSG00000123570,FALSE,RAB9B,NCBITaxon:9606,gene
ENSG00000123572,FALSE,NRK,NCBITaxon:9606,gene
ENSG00000123575,FALSE,FAM199X,NCBITaxon:9606,gene
ENSG00000123576,FALSE,ESX1,NCBITaxon:9606,gene
ENSG00000123584,FALSE,MAGEA9,NCBITaxon:9606,gene
ENSG00000123594,FALSE,ATXN3L,NCBITaxon:9606,gene
ENSG00000123595,FALSE,RAB9A,NCBITaxon:9606,gene
ENSG00000123600,FALSE,METTL8,NCBITaxon:9606,gene
ENSG00000123607,FALSE,TTC21B,NCBITaxon:9606,gene
ENSG00000123609,FALSE,NMI,NCBITaxon:9606,gene
ENSG00000123610,FALSE,TNFAIP6,NCBITaxon:9606,gene
ENSG00000123612,FALSE,ACVR1C,NCBITaxon:9606,gene
ENSG00000123636,FALSE,BAZ2B,NCBITaxon:9606,gene
ENSG00000123643,FALSE,SLC36A1,NCBITaxon:9606,gene
ENSG00000123684,FALSE,LPGAT1,NCBITaxon:9606,gene
ENSG00000123685,FALSE,BATF3,NCBITaxon:9606,gene
ENSG00000123689,FALSE,G0S2,NCBITaxon:9606,gene
ENSG00000123700,FALSE,KCNJ2,NCBITaxon:9606,gene
ENSG00000123728,FALSE,RAP2C,NCBITaxon:9606,gene
ENSG00000123737,FALSE,EXOSC9,NCBITaxon:9606,gene
ENSG00000123739,FALSE,PLA2G12A,NCBITaxon:9606,gene
ENSG00000123810,FALSE,B9D2,NCBITaxon:9606,gene
ENSG00000123815,FALSE,COQ8B,NCBITaxon:9606,gene
ENSG00000123836,FALSE,PFKFB2,NCBITaxon:9606,gene
ENSG00000123838,FALSE,C4BPA,NCBITaxon:9606,gene
ENSG00000123843,FALSE,C4BPB,NCBITaxon:9606,gene
ENSG00000123892,FALSE,RAB38,NCBITaxon:9606,gene
ENSG00000123901,FALSE,GPR83,NCBITaxon:9606,gene
ENSG00000123908,FALSE,AGO2,NCBITaxon:9606,gene
ENSG00000123933,FALSE,MXD4,NCBITaxon:9606,gene
ENSG00000123975,FALSE,CKS2,NCBITaxon:9606,gene
ENSG00000123977,FALSE,DAW1,NCBITaxon:9606,gene
ENSG00000123983,FALSE,ACSL3,NCBITaxon:9606,gene
ENSG00000123989,FALSE,CHPF,NCBITaxon:9606,gene
ENSG00000123992,FALSE,DNPEP,NCBITaxon:9606,gene
ENSG00000123999,FALSE,INHA,NCBITaxon:9606,gene
ENSG00000124003,FALSE,MOGAT1,NCBITaxon:9606,gene
ENSG00000124006,FALSE,OBSL1,NCBITaxon:9606,gene
ENSG00000124019,FALSE,FAM124B,NCBITaxon:9606,gene
ENSG00000124067,FALSE,SLC12A4,NCBITaxon:9606,gene
ENSG00000124074,FALSE,ENKD1,NCBITaxon:9606,gene
ENSG00000124089,FALSE,MC3R,NCBITaxon:9606,gene
ENSG00000124091,FALSE,GCNT7,NCBITaxon:9606,gene
ENSG00000124092,FALSE,CTCFL,NCBITaxon:9606,gene
ENSG00000124098,FALSE,FAM210B,NCBITaxon:9606,gene
ENSG00000124102,FALSE,PI3,NCBITaxon:9606,gene
ENSG00000124103,FALSE,FAM209A,NCBITaxon:9606,gene
ENSG00000124104,FALSE,SNX21,NCBITaxon:9606,gene
ENSG00000124107,FALSE,SLPI,NCBITaxon:9606,gene
ENSG00000124116,FALSE,WFDC3,NCBITaxon:9606,gene
ENSG00000124120,FALSE,TTPAL,NCBITaxon:9606,gene
ENSG00000124126,FALSE,PREX1,NCBITaxon:9606,gene
ENSG00000124134,FALSE,KCNS1,NCBITaxon:9606,gene
ENSG00000124140,FALSE,SLC12A5,NCBITaxon:9606,gene
ENSG00000124143,FALSE,ARHGAP40,NCBITaxon:9606,gene
ENSG00000124145,FALSE,SDC4,NCBITaxon:9606,gene
ENSG00000124151,FALSE,NCOA3,NCBITaxon:9606,gene
ENSG00000124155,FALSE,PIGT,NCBITaxon:9606,gene
ENSG00000124157,FALSE,SEMG2,NCBITaxon:9606,gene
ENSG00000124159,FALSE,MATN4,NCBITaxon:9606,gene
ENSG00000124160,FALSE,NCOA5,NCBITaxon:9606,gene
ENSG00000124164,FALSE,VAPB,NCBITaxon:9606,gene
ENSG00000124171,FALSE,PARD6B,NCBITaxon:9606,gene
ENSG00000124172,FALSE,ATP5F1E,NCBITaxon:9606,gene
ENSG00000124177,FALSE,CHD6,NCBITaxon:9606,gene
ENSG00000124181,FALSE,PLCG1,NCBITaxon:9606,gene
ENSG00000124191,FALSE,TOX2,NCBITaxon:9606,gene
ENSG00000124193,FALSE,SRSF6,NCBITaxon:9606,gene
ENSG00000124194,FALSE,GDAP1L1,NCBITaxon:9606,gene
ENSG00000124196,FALSE,GTSF1L,NCBITaxon:9606,gene
ENSG00000124198,FALSE,ARFGEF2,NCBITaxon:9606,gene
ENSG00000124201,FALSE,ZNFX1,NCBITaxon:9606,gene
ENSG00000124203,FALSE,ZNF831,NCBITaxon:9606,gene
ENSG00000124205,FALSE,EDN3,NCBITaxon:9606,gene
ENSG00000124207,FALSE,CSE1L,NCBITaxon:9606,gene
ENSG00000124209,FALSE,RAB22A,NCBITaxon:9606,gene
ENSG00000124212,FALSE,PTGIS,NCBITaxon:9606,gene
ENSG00000124214,FALSE,STAU1,NCBITaxon:9606,gene
ENSG00000124215,FALSE,CDH26,NCBITaxon:9606,gene
ENSG00000124216,FALSE,SNAI1,NCBITaxon:9606,gene
ENSG00000124217,FALSE,MOCS3,NCBITaxon:9606,gene
ENSG00000124222,FALSE,STX16,NCBITaxon:9606,gene
ENSG00000124225,FALSE,PMEPA1,NCBITaxon:9606,gene
ENSG00000124226,FALSE,RNF114,NCBITaxon:9606,gene
ENSG00000124227,FALSE,ANKRD60,NCBITaxon:9606,gene
ENSG00000124228,FALSE,DDX27,NCBITaxon:9606,gene
ENSG00000124232,FALSE,RBPJL,NCBITaxon:9606,gene
ENSG00000124233,FALSE,SEMG1,NCBITaxon:9606,gene
ENSG00000124237,FALSE,C20orf85,NCBITaxon:9606,gene
ENSG00000124243,FALSE,BCAS4,NCBITaxon:9606,gene
ENSG00000124249,FALSE,KCNK15,NCBITaxon:9606,gene
ENSG00000124251,FALSE,TP53TG5,NCBITaxon:9606,gene
ENSG00000124253,FALSE,PCK1,NCBITaxon:9606,gene
ENSG00000124256,FALSE,ZBP1,NCBITaxon:9606,gene
ENSG00000124257,FALSE,NEURL2,NCBITaxon:9606,gene
ENSG00000124260,FALSE,MAGEA10,NCBITaxon:9606,gene
ENSG00000124275,FALSE,MTRR,NCBITaxon:9606,gene
ENSG00000124279,FALSE,FASTKD3,NCBITaxon:9606,gene
ENSG00000124299,FALSE,PEPD,NCBITaxon:9606,gene
ENSG00000124302,FALSE,CHST8,NCBITaxon:9606,gene
ENSG00000124313,FALSE,IQSEC2,NCBITaxon:9606,gene
ENSG00000124333,FALSE,VAMP7,NCBITaxon:9606,gene
ENSG00000124334,FALSE,IL9R,NCBITaxon:9606,gene
ENSG00000124343,FALSE,XG,NCBITaxon:9606,gene
ENSG00000124356,FALSE,STAMBP,NCBITaxon:9606,gene
ENSG00000124357,FALSE,"NAGK",NCBITaxon:9606,gene
ENSG00000124370,FALSE,MCEE,NCBITaxon:9606,gene
ENSG00000124374,FALSE,PAIP2B,NCBITaxon:9606,gene
ENSG00000124380,FALSE,SNRNP27,NCBITaxon:9606,gene
ENSG00000124383,FALSE,MPHOSPH10,NCBITaxon:9606,gene
ENSG00000124391,FALSE,IL17C,NCBITaxon:9606,gene
ENSG00000124406,FALSE,ATP8A1,NCBITaxon:9606,gene
ENSG00000124422,FALSE,USP22,NCBITaxon:9606,gene
ENSG00000124429,FALSE,POF1B,NCBITaxon:9606,gene
ENSG00000124440,FALSE,HIF3A,NCBITaxon:9606,gene
ENSG00000124444,FALSE,ZNF576,NCBITaxon:9606,gene
ENSG00000124449,FALSE,IRGC,NCBITaxon:9606,gene
ENSG00000124459,FALSE,ZNF45,NCBITaxon:9606,gene
ENSG00000124466,FALSE,LYPD3,NCBITaxon:9606,gene
ENSG00000124467,FALSE,PSG8,NCBITaxon:9606,gene
ENSG00000124469,FALSE,CEACAM8,NCBITaxon:9606,gene
ENSG00000124479,FALSE,NDP,NCBITaxon:9606,gene
ENSG00000124486,FALSE,USP9X,NCBITaxon:9606,gene
ENSG00000124490,FALSE,CRISP2,NCBITaxon:9606,gene
ENSG00000124491,FALSE,F13A1,NCBITaxon:9606,gene
ENSG00000124493,FALSE,GRM4,NCBITaxon:9606,gene
ENSG00000124496,FALSE,TRERF1,NCBITaxon:9606,gene
ENSG00000124507,FALSE,PACSIN1,NCBITaxon:9606,gene
ENSG00000124508,FALSE,BTN2A2,NCBITaxon:9606,gene
ENSG00000124523,FALSE,SIRT5,NCBITaxon:9606,gene
ENSG00000124532,FALSE,MRS2,NCBITaxon:9606,gene
ENSG00000124535,FALSE,WRNIP1,NCBITaxon:9606,gene
ENSG00000124541,FALSE,RRP36,NCBITaxon:9606,gene
ENSG00000124557,FALSE,BTN1A1,NCBITaxon:9606,gene
ENSG00000124562,FALSE,SNRPC,NCBITaxon:9606,gene
ENSG00000124564,FALSE,SLC17A3,NCBITaxon:9606,gene
ENSG00000124568,FALSE,SLC17A1,NCBITaxon:9606,gene
ENSG00000124570,FALSE,SERPINB6,NCBITaxon:9606,gene
ENSG00000124571,FALSE,XPO5,NCBITaxon:9606,gene
ENSG00000124574,FALSE,ABCC10,NCBITaxon:9606,gene
ENSG00000124575,FALSE,H1-3,NCBITaxon:9606,gene
ENSG00000124587,FALSE,PEX6,NCBITaxon:9606,gene
ENSG00000124588,FALSE,NQO2,NCBITaxon:9606,gene
ENSG00000124596,FALSE,OARD1,NCBITaxon:9606,gene
ENSG00000124602,FALSE,UNC5CL,NCBITaxon:9606,gene
ENSG00000124608,FALSE,AARS2,NCBITaxon:9606,gene
ENSG00000124610,FALSE,H1-1,NCBITaxon:9606,gene
ENSG00000124613,FALSE,ZNF391,NCBITaxon:9606,gene
ENSG00000124614,FALSE,RPS10,NCBITaxon:9606,gene
ENSG00000124615,FALSE,MOCS1,NCBITaxon:9606,gene
ENSG00000124635,FALSE,H2BC11,NCBITaxon:9606,gene
ENSG00000124641,FALSE,MED20,NCBITaxon:9606,gene
ENSG00000124657,FALSE,OR2B6,NCBITaxon:9606,gene
ENSG00000124659,FALSE,TBCC,NCBITaxon:9606,gene
ENSG00000124664,FALSE,SPDEF,NCBITaxon:9606,gene
ENSG00000124678,FALSE,TCP11,NCBITaxon:9606,gene
ENSG00000124688,FALSE,MAD2L1BP,NCBITaxon:9606,gene
ENSG00000124701,FALSE,APOBEC2,NCBITaxon:9606,gene
ENSG00000124702,FALSE,KLHDC3,NCBITaxon:9606,gene
ENSG00000124713,FALSE,GNMT,NCBITaxon:9606,gene
ENSG00000124721,FALSE,DNAH8,NCBITaxon:9606,gene
ENSG00000124731,FALSE,TREM1,NCBITaxon:9606,gene
ENSG00000124733,FALSE,MEA1,NCBITaxon:9606,gene
ENSG00000124743,FALSE,KLHL31,NCBITaxon:9606,gene
ENSG00000124749,FALSE,COL21A1,NCBITaxon:9606,gene
ENSG00000124762,FALSE,CDKN1A,NCBITaxon:9606,gene
ENSG00000124766,FALSE,SOX4,NCBITaxon:9606,gene
ENSG00000124767,FALSE,GLO1,NCBITaxon:9606,gene
ENSG00000124772,FALSE,CPNE5,NCBITaxon:9606,gene
ENSG00000124780,FALSE,KCNK17,NCBITaxon:9606,gene
ENSG00000124782,FALSE,RREB1,NCBITaxon:9606,gene
ENSG00000124783,FALSE,SSR1,NCBITaxon:9606,gene
ENSG00000124784,FALSE,RIOK1,NCBITaxon:9606,gene
ENSG00000124785,FALSE,NRN1,NCBITaxon:9606,gene
ENSG00000124786,FALSE,SLC35B3,NCBITaxon:9606,gene
ENSG00000124787,FALSE,RPP40,NCBITaxon:9606,gene
ENSG00000124788,FALSE,ATXN1,NCBITaxon:9606,gene
ENSG00000124789,FALSE,NUP153,NCBITaxon:9606,gene
ENSG00000124795,FALSE,DEK,NCBITaxon:9606,gene
ENSG00000124802,FALSE,EEF1E1,NCBITaxon:9606,gene
ENSG00000124812,FALSE,CRISP1,NCBITaxon:9606,gene
ENSG00000124813,FALSE,RUNX2,NCBITaxon:9606,gene
ENSG00000124818,FALSE,OPN5,NCBITaxon:9606,gene
ENSG00000124827,FALSE,GCM2,NCBITaxon:9606,gene
ENSG00000124831,FALSE,LRRFIP1,NCBITaxon:9606,gene
ENSG00000124835,FALSE,AC105760.3,NCBITaxon:9606,gene
ENSG00000124839,FALSE,RAB17,NCBITaxon:9606,gene
ENSG00000124875,FALSE,CXCL6,NCBITaxon:9606,gene
ENSG00000124882,FALSE,EREG,NCBITaxon:9606,gene
ENSG00000124900,FALSE,TRIM51,NCBITaxon:9606,gene
ENSG00000124915,FALSE,MYRF-AS1,NCBITaxon:9606,gene
ENSG00000124920,FALSE,MYRF,NCBITaxon:9606,gene
ENSG00000124935,FALSE,SCGB1D2,NCBITaxon:9606,gene
ENSG00000124939,FALSE,SCGB2A1,NCBITaxon:9606,gene
ENSG00000124942,FALSE,AHNAK,NCBITaxon:9606,gene
ENSG00000125037,FALSE,EMC3,NCBITaxon:9606,gene
ENSG00000125046,FALSE,SSUH2,NCBITaxon:9606,gene
ENSG00000125084,FALSE,WNT1,NCBITaxon:9606,gene
ENSG00000125089,FALSE,SH3TC1,NCBITaxon:9606,gene
ENSG00000125107,FALSE,CNOT1,NCBITaxon:9606,gene
ENSG00000125122,FALSE,LRRC29,NCBITaxon:9606,gene
ENSG00000125124,FALSE,BBS2,NCBITaxon:9606,gene
ENSG00000125144,FALSE,MT1G,NCBITaxon:9606,gene
ENSG00000125148,FALSE,MT2A,NCBITaxon:9606,gene
ENSG00000125149,FALSE,C16orf70,NCBITaxon:9606,gene
ENSG00000125166,FALSE,GOT2,NCBITaxon:9606,gene
ENSG00000125170,FALSE,DOK4,NCBITaxon:9606,gene
ENSG00000125207,FALSE,PIWIL1,NCBITaxon:9606,gene
